epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,52.5881,1.64357,1.51142,1.08677,0.31259,0.525,0.54755,0.37568,1.66002,1.41563,1.07417,0.000307,0.000307,0.000307
44,53.6168,1.71022,1.52078,1.12371,0.3032,0.59167,0.54543,0.37084,1.66962,1.38048,1.08643,0.0002905,0.0002905,0.0002905
45,54.6511,1.76181,1.63641,1.1215,0.36814,0.59167,0.55709,0.36172,1.66106,1.37216,1.08036,0.000274,0.000274,0.000274
46,55.6826,1.64642,1.53519,1.08654,0.38754,0.59167,0.55818,0.33684,1.65346,1.39996,1.07783,0.0002575,0.0002575,0.0002575
47,56.6967,1.51249,1.41307,1.07247,0.34423,0.56667,0.53216,0.33466,1.71284,1.38772,1.09,0.000241,0.000241,0.000241
48,57.7246,1.65053,1.45578,1.09687,0.2867,0.56667,0.52767,0.35594,1.75644,1.36002,1.10095,0.0002245,0.0002245,0.0002245
49,58.7374,1.57119,1.43182,1.08289,0.30878,0.59167,0.54473,0.35665,1.74196,1.3716,1.10048,0.000208,0.000208,0.000208
50,59.7672,1.65994,1.47505,1.07701,0.31333,0.59167,0.44327,0.28559,1.70547,1.39661,1.09319,0.0001915,0.0001915,0.0001915
51,63.2493,1.39868,1.41583,1.0495,0.29182,0.59167,0.54056,0.36829,1.64056,1.37747,1.07512,0.000175,0.000175,0.000175
52,64.3487,1.33061,1.38695,1.00506,0.39907,0.59167,0.54198,0.378,1.59464,1.41183,1.06587,0.0001585,0.0001585,0.0001585
53,65.3888,1.38198,1.36929,1.03161,0.41994,0.62311,0.56282,0.37888,1.55385,1.39606,1.05429,0.000142,0.000142,0.000142
54,66.402,1.39334,1.3631,1.05781,0.42394,0.64167,0.56761,0.37416,1.55542,1.38622,1.05609,0.0001255,0.0001255,0.0001255
55,67.3912,1.3072,1.28536,1.00867,0.43793,0.61667,0.56003,0.36349,1.63143,1.41133,1.0871,0.000109,0.000109,0.000109
56,68.3887,1.39786,1.32036,1.04216,0.41815,0.61667,0.56568,0.36528,1.64217,1.4344,1.09395,9.25e-05,9.25e-05,9.25e-05
57,69.3353,1.28709,1.26791,0.99783,0.37418,0.59167,0.5507,0.363,1.62632,1.41722,1.09126,7.6e-05,7.6e-05,7.6e-05
58,70.3355,1.2638,1.23798,1.02515,0.40588,0.61667,0.57365,0.36229,1.59591,1.38099,1.08374,5.95e-05,5.95e-05,5.95e-05
59,71.3366,1.33284,1.30512,1.01085,0.4294,0.61667,0.58354,0.3637,1.57934,1.36536,1.08122,4.3e-05,4.3e-05,4.3e-05
60,72.3983,1.23934,1.21804,0.9967,0.43531,0.61667,0.5763,0.36245,1.56507,1.36565,1.07676,2.65e-05,2.65e-05,2.65e-05
