epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,386.887,0.60412,0.63611,0.98404,0.82761,0.58085,0.68222,0.5132,0.92502,1.33001,1.33246,0.000749939,0.000749939,0.000749939
74,392.081,0.55062,0.68578,0.96727,0.83175,0.57511,0.70261,0.51953,0.88815,1.29021,1.28571,0.000740508,0.000740508,0.000740508
75,397.325,0.57911,0.63298,0.9832,0.77298,0.54973,0.65789,0.48585,0.98248,1.31032,1.3949,0.000731076,0.000731076,0.000731076
76,402.321,0.62353,0.65255,0.97904,0.70481,0.61026,0.66826,0.51129,0.93179,1.24944,1.3613,0.000721645,0.000721645,0.000721645
77,408.258,0.57551,0.61086,0.9625,0.6646,0.63183,0.66653,0.53148,0.83174,1.44817,1.25063,0.000712214,0.000712214,0.000712214
78,412.975,0.58919,0.65153,0.97257,0.71776,0.69429,0.7153,0.54355,0.85885,1.21588,1.27356,0.000702782,0.000702782,0.000702782
79,418.377,0.52374,0.59228,0.95007,0.73031,0.7156,0.73661,0.56357,0.81473,1.17225,1.23428,0.000693351,0.000693351,0.000693351
80,423.589,0.54615,0.60807,0.94362,0.85842,0.61797,0.70257,0.54756,0.85324,1.23901,1.23374,0.000683919,0.000683919,0.000683919
81,428.22,0.5475,0.64038,0.96864,0.84512,0.65125,0.72375,0.54976,0.85844,1.06221,1.24809,0.000674488,0.000674488,0.000674488
82,434.087,0.58043,0.59808,0.96972,0.72747,0.65871,0.73309,0.56752,0.81406,1.13337,1.21426,0.000665057,0.000665057,0.000665057
83,438.997,0.61916,0.6454,0.98662,0.72882,0.66191,0.75572,0.56253,0.82109,1.20234,1.22047,0.000655625,0.000655625,0.000655625
84,444.054,0.52759,0.60656,0.95624,0.82585,0.69476,0.74417,0.55474,0.85542,1.17913,1.25209,0.000646194,0.000646194,0.000646194
85,449.527,0.54604,0.61483,0.95545,0.90494,0.63341,0.71428,0.53558,0.94737,1.25342,1.31895,0.000636762,0.000636762,0.000636762
86,454.733,0.53429,0.55327,0.95164,0.84916,0.68809,0.76035,0.59518,0.87274,1.03673,1.26368,0.000627331,0.000627331,0.000627331
87,460.615,0.55733,0.61571,0.96558,0.84251,0.68825,0.75651,0.58487,0.89803,1.01046,1.28824,0.0006179,0.0006179,0.0006179
88,465.668,0.5114,0.55575,0.94413,0.87428,0.657,0.74833,0.57843,0.87992,1.02953,1.27902,0.000608468,0.000608468,0.000608468
89,470.942,0.5367,0.55783,0.94756,0.80862,0.69561,0.75751,0.56721,0.88199,1.09589,1.26628,0.000599037,0.000599037,0.000599037
90,476.397,0.52779,0.52421,0.93864,0.75974,0.74158,0.75105,0.57032,0.96617,1.19843,1.36217,0.000589605,0.000589605,0.000589605
91,481.224,0.48261,0.49906,0.92609,0.76026,0.68752,0.72977,0.55164,0.9271,1.40051,1.32479,0.000580174,0.000580174,0.000580174
92,487.176,0.53837,0.59365,0.95253,0.75584,0.67533,0.7213,0.54053,0.99332,1.62021,1.35682,0.000570743,0.000570743,0.000570743
93,491.921,0.50422,0.55638,0.92994,0.73888,0.71719,0.73379,0.55858,0.88805,1.42797,1.25653,0.000561311,0.000561311,0.000561311
94,497.247,0.50678,0.56299,0.94489,0.81821,0.67606,0.7449,0.55217,0.95356,1.22912,1.30763,0.00055188,0.00055188,0.00055188
95,502.675,0.51473,0.52617,0.93312,0.8435,0.65818,0.75795,0.56171,0.89908,1.24962,1.25519,0.000542448,0.000542448,0.000542448
96,507.305,0.51796,0.54381,0.92661,0.83732,0.70631,0.77623,0.56825,0.85265,1.19089,1.20973,0.000533017,0.000533017,0.000533017
97,512.894,0.51043,0.53234,0.95169,0.82621,0.71598,0.78322,0.58945,0.84067,1.12426,1.21909,0.000523586,0.000523586,0.000523586
98,517.978,0.52119,0.55428,0.95394,0.87713,0.66181,0.78239,0.59429,0.89385,1.08113,1.27765,0.000514154,0.000514154,0.000514154
99,522.35,0.51636,0.53975,0.94478,0.79439,0.67281,0.76348,0.59219,0.80332,1.02447,1.23077,0.000504723,0.000504723,0.000504723
100,528.634,0.53263,0.53652,0.93204,0.84262,0.61778,0.73433,0.56318,0.76315,0.99345,1.1915,0.000495291,0.000495291,0.000495291
101,533.378,0.48981,0.53753,0.93779,0.8364,0.64745,0.74226,0.57101,0.8668,1.05268,1.26753,0.00048586,0.00048586,0.00048586
102,538.792,0.52715,0.55787,0.93786,0.74613,0.73708,0.7418,0.57512,0.92182,1.12911,1.28977,0.000476429,0.000476429,0.000476429
103,543.926,0.53292,0.54868,0.94083,0.84335,0.70429,0.77652,0.57291,0.88452,1.09753,1.28941,0.000466997,0.000466997,0.000466997
104,548.713,0.51935,0.55103,0.93681,0.80832,0.72964,0.77975,0.58782,0.83918,0.97563,1.26011,0.000457566,0.000457566,0.000457566
105,555.021,0.50628,0.50956,0.92535,0.81198,0.72399,0.75805,0.59655,0.80643,0.96468,1.22316,0.000448134,0.000448134,0.000448134
106,559.902,0.47347,0.4825,0.92389,0.92361,0.67297,0.75641,0.60719,0.77185,1.05125,1.16592,0.000438703,0.000438703,0.000438703
